1950,3
1950,3
1950,3
1950,3
1950,1
1950,3
1950,2
1950,2
1950,2
1950,2
1950,3
1950,2
1950,2
1950,2
1950,1
1950,2
1950,1
1950,3
1950,1
1950,2
1950,2
1950,4
1950,2
1950,3
1950,2
1950,2
1950,1
1950,1
1950,2
1950,2
1950,1
1950,2
1950,1
1950,2
1950,0
1950,2
1950,3
1950,2
1950,3
1950,2
1950,2
1950,2
1950,1
1950,2
1950,2
1950,2
1950,2
1950,2
1950,1
1950,2
1950,1
1950,1
1950,2
1950,3
1950,2
1950,1
1950,1
1950,3
1950,2
1950,1
1950,1
1950,3
1950,1
1950,4
1950,4
1950,2
1950,2
1950,1
1950,1
1950,1
1950,-9
1950,1
1950,2
1950,0
1950,1
1950,1
1950,2
1950,1
1950,2
1950,1
1950,2
1950,1
1950,2
1950,4
1950,3
1950,1
1950,2
1950,1
1950,1
1950,1
1950,2
1950,2
1950,2
1950,2
1950,1
1950,1
1950,2
1950,-9
1950,1
1950,2
1950,1
1950,1
1950,1
1950,0
1950,1
1950,1
1950,1
1950,2
1950,2
1950,1
1950,2
1950,2
1950,1
1950,1
1950,3
1950,0
1950,0
1950,1
1950,0
1950,2
1950,1
1950,2
1950,1
1950,1
1950,1
1950,1
1950,1
1950,1
1950,1
1950,3
1950,0
1950,1
1950,3
1950,1
1950,1
1950,1
1950,4
1950,1
1950,1
1950,1
1950,3
1950,2
1950,1
1950,3
1950,1
1950,2
1950,3
1950,1
1950,0
1950,0
1950,0
1950,-9
1950,2
1950,2
1950,4
1950,0
1950,3
1950,2
1950,1
1950,2
1950,2
1950,-9
1950,2
1950,2
1950,1
1950,1
1950,2
1950,2
1950,4
1950,1
1950,1
1950,1
1950,3
1950,2
1950,1
1950,2
1950,-9
1950,0
1950,1
1950,1
1950,1
1950,2
1950,1
1950,2
1950,2
1950,1
1950,1
1950,1
1950,2
1950,1
1950,1
1950,1
1950,-9
1950,2
1950,0
1950,1
1950,1
1950,3
1950,3
1950,2
1950,1
1950,1
1950,2
1950,3
1950,3
1950,1
1951,3
1951,2
1951,1
1951,1
1951,1
1951,2
1951,0
1951,2
1951,2
1951,3
1951,1
1951,2
1951,2
1951,-9
1951,-9
1951,2
1951,1
1951,2
1951,1
1951,2
1951,2
1951,2
1951,2
1951,0
1951,1
1951,0
1951,0
1951,3
1951,0
1951,1
1951,1
1951,0
1951,1
1951,1
1951,0
1951,1
1951,1
1951,2
1951,1
1951,3
1951,1
1951,1
1951,3
1951,2
1951,-9
1951,1
1951,1
1951,2
1951,1
1951,1
1951,2
1951,1
1951,2
1951,0
1951,2
1951,1
1951,0
1951,1
1951,2
1951,2
1951,2
1951,2
1951,3
1951,1
1951,0
1951,-9
1951,4
1951,1
1951,1
1951,1
1951,1
1951,2
1951,0
1951,0
1951,1
1951,0
1951,3
1951,2
1951,3
1951,2
1951,1
1951,1
1951,2
1951,1
1951,1
1951,3
1951,2
1951,1
1951,1
1951,-9
1951,2
1951,1
1951,1
1951,-9
1951,-9
1951,1
1951,-9
1951,0
1951,1
1951,-9
1951,1
1951,2
1951,1
1951,1
1951,3
1951,0
1951,2
1951,2
1951,2
1951,1
1951,-9
1951,-9
1951,-9
1951,-9
1951,-9
1951,3
1951,-9
1951,1
1951,3
1951,0
1951,2
1951,0
1951,1
1951,2
1951,2
1951,1
1951,2
1951,2
1951,1
1951,2
1951,1
1951,3
1951,1
1951,1
1951,-9
1951,1
1951,2
1951,1
1951,-9
1951,1
1951,0
1951,1
1951,2
1951,-9
1951,0
1951,-9
1951,-9
1951,-9
1951,1
1951,4
1951,1
1951,-9
1951,2
1951,2
1951,1
1951,1
1951,-9
1951,1
1951,3
1951,2
1951,-9
1951,2
1951,2
1951,-9
1951,1
1951,2
1951,2
1951,2
1951,1
1951,1
1951,1
1951,4
1951,1
1951,1
1951,1
1951,3
1951,3
1951,2
1951,2
1951,2
1951,2
1951,-9
1951,1
1951,0
1951,2
1951,2
1951,2
1951,2
1951,1
1951,0
1951,0
1951,0
1951,2
1951,1
1951,2
1951,3
1951,0
1951,2
1951,-9
1951,2
1951,1
1951,-9
1951,1
1951,-9
1951,1
1951,2
1951,1
1951,0
1951,-9
1951,-9
1951,-9
1951,1
1951,1
1951,1
1951,2
1951,2
1951,2
1951,2
1951,2
1951,3
1951,1
1951,-9
1951,-9
1951,2
1951,1
1951,1
1951,-9
1951,-9
1951,1
1951,2
1951,2
1951,3
1951,-9
1951,4
1951,4
1951,2
1951,2
1951,1
1951,2
1951,1
1951,1
1951,2
1951,3
1951,2
1951,2
1951,3
1951,2
1951,2
1951,2
1951,2
1951,1
1951,1
1951,1
1951,3
1951,-9
1951,1
1951,2
1951,2
1951,1
1951,2
1951,-9
1952,2
1952,2
1952,1
1952,1
1952,1
1952,1
1952,1
1952,1
1952,2
1952,2
1952,1
1952,1
1952,2
1952,0
1952,2
1952,2
1952,2
1952,0
1952,1
1952,3
1952,1
1952,1
1952,3
1952,3
1952,1
1952,1
1952,4
1952,3
1952,2
1952,2
1952,1
1952,1
1952,4
1952,2
1952,3
1952,2
1952,2
1952,2
1952,2
1952,0
1952,1
1952,3
1952,3
1952,3
1952,1
1952,1
1952,0
1952,2
1952,1
1952,2
1952,2
1952,4
1952,3
1952,4
1952,2
1952,4
1952,3
1952,-9
1952,2
1952,3
1952,4
1952,3
1952,4
1952,4
1952,3
1952,3
1952,3
1952,4
1952,4
1952,3
1952,-9
1952,4
1952,4
1952,4
1952,2
1952,3
1952,2
1952,3
1952,4
1952,2
1952,3
1952,2
1952,1
1952,4
1952,2
1952,1
1952,3
1952,2
1952,2
1952,1
1952,1
1952,2
1952,2
1952,2
1952,1
1952,3
1952,0
1952,1
1952,0
1952,1
1952,1
1952,1
1952,0
1952,1
1952,1
1952,1
1952,0
1952,0
1952,0
1952,4
1952,0
1952,-9
1952,1
1952,1
1952,0
1952,0
1952,1
1952,2
1952,3
1952,0
1952,0
1952,2
1952,1
1952,1
1952,2
1952,1
1952,1
1952,1
1952,1
1952,1
1952,2
1952,3
1952,3
1952,1
1952,3
1952,0
1952,2
1952,-9
1952,2
1952,4
1952,2
1952,1
1952,1
1952,1
1952,2
1952,2
1952,0
1952,2
1952,0
1952,1
1952,1
1952,1
1952,1
1952,0
1952,2
1952,1
1952,2
1952,1
1952,2
1952,1
1952,-9
1952,2
1952,1
1952,1
1952,1
1952,3
1952,1
1952,0
1952,2
1952,-9
1952,1
1952,2
1952,2
1952,4
1952,0
1952,2
1952,3
1952,0
1952,2
1952,2
1952,2
1952,2
1952,2
1952,-9
1952,0
1952,1
1952,1
1952,2
1952,1
1952,3
1952,2
1952,4
1952,1
1952,1
1952,1
1952,-9
1952,2
1952,1
1952,2
1952,1
1952,1
1952,1
1952,2
1952,2
1952,1
1952,2
1952,1
1952,1
1952,2
1952,-9
1952,3
1952,3
1952,3
1952,2
1952,2
1952,2
1952,2
1952,-9
1952,2
1952,3
1952,1
1952,1
1952,1
1952,3
1952,4
1952,2
1952,2
1952,1
1952,1
1952,2
1952,1
1952,1
1952,1
1952,1
1952,3
1952,-9
1952,3
1952,1
1952,0
1952,2
1952,2
1952,2
1952,3
1952,3
1952,3
1952,-9
1953,2
1953,1
1953,2
1953,2
1953,1
1953,2
1953,1
1953,3
1953,1
1953,2
1953,1
1953,1
1953,2
1953,3
1953,3
1953,1
1953,1
1953,1
1953,1
1953,1
1953,1
1953,1
1953,2
1953,1
1953,2
1953,1
1953,3
1953,2
1953,2
1953,2
1953,2
1953,4
1953,2
1953,3
1953,2
1953,2
1953,3
1953,2
1953,3
1953,2
1953,3
1953,2
1953,1
1953,2
1953,2
1953,1
1953,1
1953,3
1953,2
1953,2
1953,0
1953,1
1953,3
1953,2
1953,2
1953,1
1953,1
1953,1
1953,1
1953,3
1953,2
1953,2
1953,2
1953,2
1953,2
1953,1
1953,1
1953,2
1953,2
1953,2
1953,1
1953,0
1953,1
1953,1
1953,0
1953,2
1953,2
1953,3
1953,1
1953,2
1953,3
1953,3
1953,3
1953,3
1953,1
1953,2
1953,1
1953,1
1953,2
1953,2
1953,1
1953,1
1953,1
1953,1
1953,1
1953,2
1953,3
1953,3
1953,2
1953,2
1953,3
1953,2
1953,3
1953,2
1953,1
1953,2
1953,2
1953,2
1953,1
1953,2
1953,0
1953,1
1953,0
1953,3
1953,1
1953,3
1953,4
1953,2
1953,2
1953,1
1953,4
1953,2
1953,3
1953,2
1953,0
1953,1
1953,2
1953,4
1953,4
1953,1
1953,2
1953,4
1953,1
1953,2
1953,2
1953,2
1953,1
1953,2
1953,1
1953,0
1953,1
1953,1
1953,1
1953,3
1953,3
1953,2
1953,1
1953,1
1953,1
1953,1
1953,1
1953,1
1953,2
1953,2
1953,2
1953,3
1953,1
1953,1
1953,1
1953,2
1953,0
1953,1
1953,4
1953,2
1953,4
1953,2
1953,2
1953,4
1953,4
1953,4
1953,3
1953,4
1953,4
1953,2
1953,2
1953,4
1953,1
1953,5
1953,1
1953,2
1953,1
1953,2
1953,2
1953,3
1953,1
1953,0
1953,2
1953,2
1953,1
1953,3
1953,0
1953,2
1953,2
1953,2
1953,1
1953,0
1953,1
1953,2
1953,0
1953,3
1953,3
1953,3
1953,4
1953,1
1953,1
1953,3
1953,1
1953,1
1953,1
1953,2
1953,1
1953,2
1953,0
1953,1
1953,1
1953,2
1953,2
1953,5
1953,2
1953,1
1953,2
1953,1
1953,2
1953,2
1953,0
1953,2
1953,1
1953,1
1953,1
1953,2
1953,2
1953,2
1953,1
1953,0
1953,0
1953,0
1953,0
1953,1
1953,0
1953,0
1953,2
1953,0
1953,3
1953,1
1953,3
1953,2
1953,1
1953,0
1953,1
1953,2
1953,0
1953,1
1953,1
1953,2
1953,2
1953,0
1953,1
1953,4
1953,0
1953,2
1953,2
1953,0
1953,0
1953,3
1953,0
1953,1
1953,2
1953,2
1953,1
1953,0
1953,0
1953,2
1953,2
1953,1
1953,0
1953,0
1953,2
1953,2
1953,3
1953,2
1953,2
1953,1
1953,0
1953,0
1953,0
1953,1
1953,4
1953,4
1953,4
1953,3
1953,3
1953,2
1953,3
1953,5
1953,0
1953,4
1953,4
1953,3
1953,3
1953,1
1953,1
1953,1
1953,2
1953,2
1953,1
1953,2
1953,0
1953,1
1953,2
1953,2
1953,2
1953,1
1953,1
1953,1
1953,2
1953,2
1953,1
1953,1
1953,1
1953,1
1953,1
1953,2
1953,0
1953,1
1953,1
1953,2
1953,1
1953,0
1953,1
1953,2
1953,0
1953,1
1953,0
1953,1
1953,2
1953,5
1953,1
1953,1
1953,2
1953,1
1953,0
1953,0
1953,1
1953,1
1953,0
1953,0
1953,0
1953,0
1953,1
1953,1
1953,0
1953,1
1953,1
1953,0
1953,1
1953,0
1953,1
1953,0
1953,2
1953,1
1953,2
1953,1
1953,1
1953,1
1953,1
1953,1
1953,2
1953,1
1953,1
1953,0
1953,1
1953,1
1953,1
1953,1
1953,2
1953,1
1953,0
1953,0
1953,1
1953,0
1953,1
1953,1
1953,1
1953,1
1953,1
1953,1
1953,0
1953,2
1953,1
1953,1
1953,0
1953,1
1953,0
1953,0
1953,0
1953,0
1953,2
1953,1
1953,0
1953,1
1953,1
1953,0
1953,2
1953,3
1953,1
1953,2
1953,1
1953,0
1953,1
1953,0
1953,0
1953,1
1953,1
1953,2
1953,1
1953,2
1953,2
1953,2
1953,2
1953,3
1953,3
1953,2
1953,2
1953,1
1953,2
1953,1
1953,1
1953,4
1953,2
1953,3
1953,2
1953,2
1953,2
1953,2
1953,5
1953,2
1953,2
1953,1
1953,2
1953,2
1953,1
1953,2
1954,2
1954,1
1954,1
1954,3
1954,2
1954,3
1954,1
1954,2
1954,1
1954,2
1954,2
1954,2
1954,2
1954,2
1954,2
1954,1
1954,1
1954,2
1954,1
1954,0
1954,0
1954,2
1954,1
1954,1
1954,1
1954,3
1954,3
1954,3
1954,3
1954,1
1954,1
1954,0
1954,1
1954,0
1954,1
1954,1
1954,1
1954,1
1954,2
1954,1
1954,2
1954,1
1954,1
1954,2
1954,1
1954,1
1954,2
1954,1
1954,1
1954,1
1954,2
1954,2
1954,2
1954,2
1954,1
1954,2
1954,1
1954,1
1954,1
1954,1
1954,1
1954,1
1954,1
1954,2
1954,3
1954,1
1954,1
1954,2
1954,3
1954,1
1954,1
1954,4
1954,1
1954,2
1954,1
1954,3
1954,1
1954,2
1954,2
1954,1
1954,1
1954,1
1954,2
1954,0
1954,1
1954,1
1954,4
1954,4
1954,2
1954,4
1954,3
1954,2
1954,1
1954,2
1954,1
1954,1
1954,1
1954,2
1954,1
1954,2
1954,2
1954,1
1954,3
1954,1
1954,1
1954,0
1954,2
1954,1
1954,0
1954,0
1954,2
1954,1
1954,2
1954,0
1954,1
1954,2
1954,1
1954,2
1954,1
1954,2
1954,1
1954,2
1954,2
1954,1
1954,1
1954,1
1954,2
1954,1
1954,3
1954,2
1954,0
1954,0
1954,0
1954,0
1954,2
1954,1
1954,2
1954,2
1954,1
1954,1
1954,1
1954,2
1954,2
1954,0
1954,1
1954,1
1954,1
1954,1
1954,2
1954,0
1954,2
1954,1
1954,1
1954,0
1954,1
1954,1
1954,1
1954,2
1954,2
1954,1
1954,2
1954,1
1954,1
1954,1
1954,2
1954,0
1954,2
1954,1
1954,0
1954,1
1954,1
1954,1
1954,3
1954,3
1954,2
1954,2
1954,2
1954,3
1954,3
1954,3
1954,3
1954,3
1954,1
1954,3
1954,3
1954,3
1954,1
1954,3
1954,1
1954,1
1954,1
1954,2
1954,0
1954,2
1954,1
1954,2
1954,2
1954,2
1954,2
1954,2
1954,2
1954,4
1954,2
1954,2
1954,1
1954,4
1954,4
1954,4
1954,2
1954,3
1954,2
1954,2
1954,3
1954,3
1954,1
1954,4
1954,2
1954,2
1954,2
1954,2
1954,2
1954,1
1954,2
1954,2
1954,1
1954,2
1954,1
1954,1
1954,1
1954,2
1954,1
1954,1
1954,1
1954,3
1954,1
1954,1
1954,3
1954,0
1954,0
1954,0
1954,0
1954,2
1954,0
1954,0
1954,0
1954,1
1954,1
1954,0
1954,3
1954,2
1954,1
1954,1
1954,1
1954,1
1954,0
1954,1
1954,0
1954,0
1954,0
1954,3
1954,1
1954,1
1954,1
1954,1
1954,0
1954,1
1954,2
1954,2
1954,1
1954,2
1954,1
1954,2
1954,0
1954,0
1954,0
1954,2
1954,0
1954,1
1954,2
1954,2
1954,2
1954,1
1954,2
1954,2
1954,1
1954,2
1954,0
1954,2
1954,2
1954,1
1954,1
1954,1
1954,2
1954,1
1954,4
1954,1
1954,2
1954,0
1954,2
1954,2
1954,2
1954,2
1954,1
1954,2
1954,2
1954,1
1954,1
1954,2
1954,0
1954,1
1954,2
1954,2
1954,1
1954,2
1954,1
1954,1
1954,2
1954,2
1954,0
1954,2
1954,2
1954,2
1954,3
1954,2
1954,3
1954,3
1954,1
1954,2
1954,1
1954,1
1954,1
1954,2
1954,1
1954,1
1954,2
1954,1
1954,1
1954,1
1954,0
1954,0
1954,4
1954,2
1954,1
1954,2
1954,2
1954,2
1954,0
1954,2
1954,0
1954,1
1954,1
1954,1
1954,0
1954,0
1954,2
1954,1
1954,0
1954,0
1954,2
1954,3
1954,1
1954,1
1954,0
1954,2
1954,2
1954,0
1954,0
1954,0
1954,1
1954,1
1954,0
1954,0
1954,0
